Row_ID,Slice_Type,5QI_Class,Resource_Type,QoS_Priority,Use_Case,Device_Type,Packet_Delay_Budget_ms,Packet_Loss_Rate,Throughput_Mbps,Guaranteed_Bit_Rate_Mbps,Bandwidth_MHz,Signal_Strength_dBm,SNR_dB,Jitter_ms,Network_Load_Percent,Duration_s,Modulation_Type,Num_UEs
605,URLLC,84,Delay-Crit GBR,15,Drone Navigation,Remote Surgery Unit,7.796,8.338440185191175e-06,1.542005,0.99065,50,-73.56,21.93,0.4392,56.54,110.44,16-QAM,48
606,URLLC,84,Delay-Crit GBR,19,Drone Navigation,Industrial Robot,8.1662,9.524396359456133e-06,1.636799,0.976259,20,-74.24,21.43,0.3595,61.34,95.87,16-QAM,50
607,URLLC,86,Delay-Crit GBR,23,Drone Navigation,Industrial Robot,7.9809,9.83401001263539e-06,1.561809,0.919838,10,-72.78,22.44,0.4708,54.66,62.04,16-QAM,46
608,URLLC,80,Delay-Crit GBR,21,Industrial Automation,Remote Surgery Unit,8.0606,8.903505508012365e-06,1.659661,1.461945,10,-69.89,24.64,0.5883,59.01,88.26,16-QAM,50
609,URLLC,85,Delay-Crit GBR,17,Industrial Automation,Remote Surgery Unit,8.2497,9.242894452449404e-06,1.583733,1.399117,10,-74.07,23.23,0.3708,62.31,20.45,16-QAM,51
610,URLLC,80,Delay-Crit GBR,22,Industrial Automation,Autonomous Vehicle,8.3501,8.491393218535282e-06,1.649103,1.30268,20,-67.93,24.13,0.4209,54.54,6.43,16-QAM,46
611,URLLC,84,Delay-Crit GBR,16,Remote Surgery,Autonomous Vehicle,8.4621,9.063902881458057e-06,1.73724,1.482767,10,-73.57,22.33,0.7601,62.59,48.09,16-QAM,53
612,URLLC,85,Delay-Crit GBR,24,V2X Control,Remote Surgery Unit,8.1287,8.892023149746003e-06,1.707502,1.481426,50,-72.08,26.06,0.8123,64.39,13.73,16-QAM,52
613,URLLC,84,Delay-Crit GBR,15,Smart Grid,Industrial Robot,7.8447,6.8034089337031314e-06,1.629692,1.148317,10,-71.56,26.58,0.4101,64.21,47.89,16-QAM,54
614,URLLC,80,Delay-Crit GBR,24,Drone Navigation,Drone,8.2702,6.9463480027767726e-06,1.581353,1.188583,20,-74.74,25.0,0.3343,63.53,8.32,16-QAM,53
615,URLLC,86,Delay-Crit GBR,23,Smart Grid,Autonomous Vehicle,8.6958,6.688535569927833e-06,1.612718,1.076492,50,-75.03,21.62,0.7437,61.22,14.16,16-QAM,50
616,URLLC,83,Delay-Crit GBR,23,V2X Control,Industrial Robot,8.2331,7.891112308607028e-06,1.760746,1.175116,50,-73.3,22.34,0.593,69.34,89.75,16-QAM,57
617,URLLC,82,Delay-Crit GBR,24,Industrial Automation,Industrial Robot,8.2567,9.546916347327094e-06,1.613422,0.831512,10,-73.8,24.62,0.3057,66.2,13.94,16-QAM,53
618,URLLC,85,Delay-Crit GBR,16,Remote Surgery,Remote Surgery Unit,8.5034,8.740965420689058e-06,1.623822,1.093691,10,-71.86,23.5,0.8187,64.3,81.88,16-QAM,52
619,URLLC,84,Delay-Crit GBR,19,V2X Control,Industrial Robot,7.8669,7.681050771285184e-06,1.619688,1.246181,50,-76.08,24.66,0.279,66.96,68.67,16-QAM,55
620,URLLC,85,Delay-Crit GBR,20,Remote Surgery,Autonomous Vehicle,7.6866,5.817787251749033e-06,1.589686,1.063171,10,-74.69,24.88,0.5671,69.9,64.8,16-QAM,57
621,URLLC,83,Delay-Crit GBR,19,Remote Surgery,Industrial Robot,7.7963,5.343968943188282e-06,1.593506,1.352829,20,-73.36,26.36,0.4653,64.98,52.52,16-QAM,55
622,URLLC,82,Delay-Crit GBR,18,Remote Surgery,Industrial Robot,7.7662,5.428236394746654e-06,1.563285,0.989599,50,-78.99,21.96,0.5356,70.56,59.08,16-QAM,59
623,URLLC,83,Delay-Crit GBR,19,Drone Navigation,Remote Surgery Unit,7.9659,4.564136614676936e-06,1.672632,0.925087,10,-72.03,23.11,0.3579,70.08,73.24,16-QAM,57
624,URLLC,85,Delay-Crit GBR,17,Drone Navigation,Remote Surgery Unit,8.5042,5.911347993726632e-06,1.774156,1.463011,50,-76.74,21.72,0.6648,76.15,51.69,16-QAM,61
625,URLLC,80,Delay-Crit GBR,20,Smart Grid,Drone,8.2473,6.607803203212725e-06,1.767499,1.36023,10,-70.46,20.27,0.8015,67.3,81.52,16-QAM,56
626,URLLC,86,Delay-Crit GBR,18,Drone Navigation,Drone,8.3332,6.792300806517671e-06,1.745764,1.041746,10,-76.69,23.4,0.5174,76.51,100.22,16-QAM,64
627,URLLC,84,Delay-Crit GBR,18,V2X Control,V2X OBU,8.3005,7.093183208878561e-06,1.702013,1.216225,20,-76.78,22.98,0.5529,78.69,34.97,16-QAM,63
628,URLLC,85,Delay-Crit GBR,15,Industrial Automation,Autonomous Vehicle,8.3711,7.820307539153064e-06,1.709682,1.129657,10,-76.41,22.21,0.3917,69.65,98.56,16-QAM,57
629,URLLC,83,Delay-Crit GBR,19,Drone Navigation,Autonomous Vehicle,8.3955,9.050750035739328e-06,1.849122,1.618987,10,-71.85,20.53,0.776,70.71,3.61,16-QAM,58
630,URLLC,85,Delay-Crit GBR,15,Industrial Automation,Industrial Robot,9.1988,1.0631707827538509e-05,1.822377,1.353903,10,-75.47,21.23,0.9013,81.9,24.57,16-QAM,68
631,URLLC,80,Delay-Crit GBR,19,Drone Navigation,V2X OBU,9.4889,9.969656371381725e-06,1.745559,0.98337,20,-72.1,23.65,0.8069,74.48,29.76,16-QAM,60
632,URLLC,86,Delay-Crit GBR,22,Smart Grid,Autonomous Vehicle,8.9143,3.0724425504953225e-05,1.714476,1.201606,10,-77.84,23.3,0.6061,87.11,13.6,16-QAM,72
633,URLLC,82,Delay-Crit GBR,23,Drone Navigation,V2X OBU,8.5861,2.772192134723438e-05,1.775478,1.50032,10,-74.69,21.63,0.8326,73.01,62.28,16-QAM,60
634,URLLC,82,Delay-Crit GBR,15,Remote Surgery,Drone,8.385,2.3717211230820473e-05,1.718065,1.320502,10,-79.27,23.71,0.3419,79.52,112.31,16-QAM,67
635,URLLC,84,Delay-Crit GBR,23,V2X Control,Autonomous Vehicle,8.0963,2.5109691688003714e-05,1.721633,1.440974,50,-77.15,22.98,0.5141,79.49,109.37,16-QAM,67
636,URLLC,83,Delay-Crit GBR,22,V2X Control,Industrial Robot,7.8277,2.818682827753825e-05,1.763722,1.058515,20,-75.55,22.67,0.5294,79.47,103.8,16-QAM,65
637,URLLC,83,Delay-Crit GBR,20,Smart Grid,Drone,7.9566,2.6519573156871473e-05,1.716946,1.468574,50,-75.62,19.86,0.5127,81.99,19.66,16-QAM,68
638,URLLC,80,Delay-Crit GBR,22,Industrial Automation,Autonomous Vehicle,7.9052,1.995644662060583e-05,1.594044,1.278813,20,-72.88,19.86,0.6812,82.64,94.23,16-QAM,70
639,URLLC,82,Delay-Crit GBR,22,Remote Surgery,Drone,7.8151,2.017183089329296e-05,1.542593,1.221064,20,-79.91,20.65,0.6012,81.04,70.62,16-QAM,66
640,URLLC,82,Delay-Crit GBR,20,V2X Control,Remote Surgery Unit,8.5493,1.990085817913172e-05,1.51584,0.96804,50,-75.33,21.62,0.3323,78.93,36.19,16-QAM,64
641,URLLC,82,Delay-Crit GBR,22,V2X Control,Industrial Robot,8.4108,4.826627980015446e-05,1.54137,1.317969,20,-77.86,24.15,0.4563,85.52,3.91,16-QAM,71
642,URLLC,86,Delay-Crit GBR,16,Industrial Automation,Autonomous Vehicle,8.36,4.2876029768744985e-05,1.584572,1.196656,20,-76.78,20.54,0.4492,84.63,114.01,16-QAM,70
643,URLLC,86,Delay-Crit GBR,17,Industrial Automation,Drone,8.6461,3.2569686226846986e-05,1.680759,1.413075,50,-76.48,22.81,0.6017,83.45,112.59,16-QAM,70
644,URLLC,84,Delay-Crit GBR,23,Smart Grid,V2X OBU,8.5498,0.00010255656136347499,1.609698,1.037271,10,-77.43,20.78,0.4309,85.22,102.65,16-QAM,71
645,URLLC,84,Delay-Crit GBR,15,Remote Surgery,V2X OBU,8.2748,0.00026894871803389685,1.693205,0.94525,20,-79.47,22.11,0.3162,86.04,43.72,16-QAM,72
646,URLLC,82,Delay-Crit GBR,24,Industrial Automation,Autonomous Vehicle,8.2908,0.00018877655841608324,1.68648,1.067432,50,-78.98,21.73,0.6281,81.72,105.75,16-QAM,69
647,URLLC,86,Delay-Crit GBR,23,Drone Navigation,Autonomous Vehicle,8.9561,0.00042258885116618343,1.575643,1.074755,20,-77.72,21.67,0.8022,85.94,69.16,16-QAM,70
648,URLLC,86,Delay-Crit GBR,22,Drone Navigation,Industrial Robot,8.7779,0.00018202796133013856,1.617333,1.153745,50,-79.41,22.27,0.8358,82.83,22.48,16-QAM,70
649,URLLC,86,Delay-Crit GBR,22,Industrial Automation,Industrial Robot,8.5328,0.00032492230400768535,1.75143,1.233574,10,-77.64,20.92,0.8369,87.09,61.0,16-QAM,70
650,URLLC,85,Delay-Crit GBR,20,Smart Grid,Industrial Robot,8.6979,0.00020888241678071557,1.833876,1.317496,20,-77.36,22.13,0.7365,84.29,90.21,16-QAM,70
651,URLLC,82,Delay-Crit GBR,24,Drone Navigation,Remote Surgery Unit,8.6374,0.0006068262252301739,1.832941,1.533589,10,-82.27,23.17,0.3436,86.85,17.97,16-QAM,73
652,URLLC,80,Delay-Crit GBR,18,Industrial Automation,Industrial Robot,9.429,0.0004114064591593572,1.923229,1.092472,10,-72.9,20.48,0.846,83.84,26.97,16-QAM,70
653,URLLC,80,Delay-Crit GBR,23,Drone Navigation,Drone,9.0893,0.001163274691386385,1.93088,1.209543,50,-77.29,23.05,0.5272,87.24,37.91,16-QAM,73
654,URLLC,83,Delay-Crit GBR,17,V2X Control,Drone,9.5029,0.0006674817278306384,1.997467,1.70872,20,-81.35,21.36,0.7706,82.4,118.3,16-QAM,67
655,URLLC,84,Delay-Crit GBR,18,Industrial Automation,Drone,9.6872,0.0012677645237181416,1.856758,1.344633,20,-76.61,20.89,0.6509,85.5,106.64,16-QAM,69
656,URLLC,86,Delay-Crit GBR,15,Remote Surgery,Autonomous Vehicle,9.4141,0.002915304870403815,1.768941,1.297263,20,-78.08,22.21,0.8285,88.37,8.15,16-QAM,73
657,URLLC,86,Delay-Crit GBR,20,Industrial Automation,V2X OBU,9.2951,0.004530902913772659,1.843581,1.274329,20,-80.0,20.8,0.5557,86.85,74.09,16-QAM,71
658,URLLC,85,Delay-Crit GBR,18,Remote Surgery,Industrial Robot,8.909,0.00573488869181064,1.968664,1.416631,20,-76.58,21.88,0.3058,86.02,27.56,16-QAM,71
659,URLLC,86,Delay-Crit GBR,22,V2X Control,Drone,8.7579,0.008971030296454378,1.991697,1.153654,50,-80.05,21.26,0.6041,90.82,110.06,16-QAM,74
660,URLLC,86,Delay-Crit GBR,16,Remote Surgery,Industrial Robot,8.669,0.015427741844209041,1.943526,1.396903,20,-77.3,18.03,0.364,88.44,88.07,16-QAM,71
661,URLLC,83,Delay-Crit GBR,23,Industrial Automation,Industrial Robot,8.7484,0.0173632204197119,1.876931,1.687116,10,-78.98,21.84,0.8537,87.87,31.1,16-QAM,74
662,URLLC,82,Delay-Crit GBR,23,Drone Navigation,Industrial Robot,8.3694,0.02500334585546942,1.861294,1.352079,10,-79.25,19.12,0.5598,87.19,97.42,16-QAM,71
663,URLLC,85,Delay-Crit GBR,17,Industrial Automation,Industrial Robot,8.5501,0.03039341024617821,1.96349,1.016619,20,-77.52,19.21,0.5878,87.47,105.7,16-QAM,72
664,URLLC,83,Delay-Crit GBR,15,Smart Grid,V2X OBU,8.5771,0.03989825328922601,1.93445,1.583491,50,-81.24,21.55,0.802,89.97,59.53,16-QAM,74
665,URLLC,82,Delay-Crit GBR,23,Industrial Automation,Industrial Robot,8.7243,0.01562867381951819,2.014832,1.326949,50,-76.89,22.44,0.6432,83.61,3.77,16-QAM,68
666,URLLC,84,Delay-Crit GBR,23,Industrial Automation,V2X OBU,8.9012,0.018945545770847498,2.0543,1.153429,20,-76.23,23.03,0.4557,87.74,88.02,16-QAM,71
667,URLLC,85,Delay-Crit GBR,18,Drone Navigation,Autonomous Vehicle,8.8173,0.023752604491485526,2.16822,1.832163,10,-74.58,19.8,0.4473,85.61,87.32,16-QAM,69
668,URLLC,82,Delay-Crit GBR,20,V2X Control,Drone,8.94,0.008757248279140328,2.152287,1.246581,20,-74.47,20.57,0.5821,83.21,33.64,16-QAM,70
669,URLLC,86,Delay-Crit GBR,23,Remote Surgery,V2X OBU,8.8798,0.003969935042734515,2.120751,1.841463,20,-74.07,22.31,0.8051,83.87,69.17,16-QAM,71
670,URLLC,85,Delay-Crit GBR,18,Drone Navigation,Remote Surgery Unit,9.0674,0.0016566913952988074,2.180726,1.475738,20,-77.83,23.38,0.7765,84.61,31.34,16-QAM,70
671,URLLC,85,Delay-Crit GBR,18,Smart Grid,V2X OBU,9.0833,0.000802353640997593,2.079958,1.657969,50,-78.28,22.17,0.8846,81.15,36.24,16-QAM,67
672,URLLC,80,Delay-Crit GBR,19,Smart Grid,Drone,9.0789,0.0013890730836028297,2.03186,1.460497,50,-75.59,20.07,0.3181,86.09,68.08,16-QAM,72
673,URLLC,83,Delay-Crit GBR,15,Smart Grid,Remote Surgery Unit,8.9828,0.0008259130282823379,1.898975,1.144419,10,-77.62,23.96,0.4382,82.95,90.4,16-QAM,70
674,URLLC,83,Delay-Crit GBR,18,Smart Grid,Remote Surgery Unit,9.2988,0.00037467911395099024,1.818635,1.397505,10,-76.64,21.28,0.3312,83.26,39.11,16-QAM,70
675,URLLC,85,Delay-Crit GBR,21,V2X Control,Drone,9.3171,0.0007520556452385916,1.989346,1.756921,20,-75.87,20.97,0.7694,86.81,5.45,16-QAM,71
676,URLLC,83,Delay-Crit GBR,24,V2X Control,Autonomous Vehicle,8.8317,0.0003930458894714139,2.042782,1.650271,10,-72.53,19.56,0.352,82.86,63.9,16-QAM,70
677,URLLC,85,Delay-Crit GBR,15,Remote Surgery,Industrial Robot,8.6979,0.0007416467784432322,1.934124,1.43436,20,-76.31,22.4,0.3218,86.85,19.37,16-QAM,71
678,URLLC,84,Delay-Crit GBR,16,Industrial Automation,Industrial Robot,8.6317,0.0003917057303916038,2.034814,1.823704,10,-75.66,23.25,0.5983,80.33,102.18,16-QAM,66
679,URLLC,85,Delay-Crit GBR,17,V2X Control,Industrial Robot,8.634,0.0002614390715245195,1.978632,1.199309,20,-77.91,21.11,0.5077,78.32,47.38,16-QAM,66
680,URLLC,84,Delay-Crit GBR,22,V2X Control,V2X OBU,8.6945,0.0001716789189096548,2.032334,1.066847,50,-73.75,24.58,0.6961,80.44,22.29,16-QAM,65
681,URLLC,84,Delay-Crit GBR,16,Smart Grid,Industrial Robot,8.396,0.00013914889161309883,2.077456,1.065428,20,-73.7,21.86,0.5381,72.56,6.16,16-QAM,59
682,URLLC,83,Delay-Crit GBR,20,Drone Navigation,Drone,8.4481,0.00010924477979367852,2.194314,1.720946,50,-77.38,22.6,0.505,83.42,99.72,16-QAM,69
683,URLLC,84,Delay-Crit GBR,22,Remote Surgery,V2X OBU,8.3951,6.177730003367133e-05,2.129008,1.771532,50,-76.36,22.61,0.5019,77.27,1.66,16-QAM,65
684,URLLC,80,Delay-Crit GBR,18,V2X Control,Drone,8.7483,4.16034674206881e-05,2.058864,1.552466,10,-76.46,19.14,0.7964,78.23,60.59,16-QAM,65
685,URLLC,84,Delay-Crit GBR,15,Industrial Automation,V2X OBU,8.4641,3.3961385685140816e-05,1.853622,1.597842,10,-76.29,22.62,0.4881,81.91,90.14,16-QAM,69
686,URLLC,80,Delay-Crit GBR,16,Industrial Automation,Autonomous Vehicle,8.5016,2.9095936362269285e-05,1.872238,1.45883,50,-78.88,22.7,0.4535,79.81,112.1,16-QAM,66
687,URLLC,83,Delay-Crit GBR,22,Smart Grid,Remote Surgery Unit,8.3362,2.1798669958005522e-05,1.952107,1.265711,20,-73.13,19.57,0.4476,77.81,33.59,16-QAM,64
688,URLLC,82,Delay-Crit GBR,16,Drone Navigation,Autonomous Vehicle,8.896,2.5242731400359277e-05,2.030744,1.162607,20,-72.47,25.02,0.3893,72.71,16.98,16-QAM,62
689,URLLC,82,Delay-Crit GBR,24,Remote Surgery,V2X OBU,9.2147,2.6488355952061898e-05,2.127351,1.850496,10,-76.82,22.45,0.8316,82.41,75.28,16-QAM,66
690,URLLC,84,Delay-Crit GBR,24,Smart Grid,Remote Surgery Unit,8.6494,1.740640707742153e-05,2.137744,1.157458,20,-76.88,23.82,0.3483,80.36,112.11,16-QAM,68
691,URLLC,82,Delay-Crit GBR,21,V2X Control,V2X OBU,8.4496,1.7356339976123237e-05,2.163158,1.551407,20,-76.86,19.02,0.7909,84.05,29.93,16-QAM,70
692,URLLC,84,Delay-Crit GBR,21,Drone Navigation,Remote Surgery Unit,8.7219,1.610866121069744e-05,2.152452,1.346581,20,-74.86,21.81,0.4347,75.79,94.87,16-QAM,63
693,URLLC,80,Delay-Crit GBR,20,Drone Navigation,Drone,8.8117,1.9130323637063093e-05,2.19173,1.333813,50,-75.18,24.48,0.8191,72.91,3.71,16-QAM,61
694,URLLC,85,Delay-Crit GBR,18,V2X Control,Remote Surgery Unit,8.9045,1.325332735145353e-05,2.102403,1.594324,50,-73.99,19.65,0.7601,79.96,111.41,16-QAM,66
695,URLLC,84,Delay-Crit GBR,22,Smart Grid,Remote Surgery Unit,8.8967,1.8725538633907836e-05,1.991307,1.179839,20,-78.07,21.82,0.6293,76.11,105.58,16-QAM,63
696,URLLC,80,Delay-Crit GBR,24,Industrial Automation,Autonomous Vehicle,9.1124,1.4869848634073403e-05,1.940739,1.68174,10,-77.08,22.78,0.7004,78.27,44.49,16-QAM,65
697,URLLC,83,Delay-Crit GBR,18,Remote Surgery,Industrial Robot,9.2487,1.5202391323710826e-05,1.976303,1.309138,20,-74.64,19.06,0.4884,80.96,3.55,16-QAM,65
698,URLLC,80,Delay-Crit GBR,15,Remote Surgery,Autonomous Vehicle,9.0409,1.2929267486711779e-05,1.893334,1.459666,10,-74.75,20.32,0.6346,76.99,45.92,16-QAM,64
699,URLLC,80,Delay-Crit GBR,23,Remote Surgery,Drone,8.6164,1.1697480677668792e-05,1.873189,1.481884,50,-76.57,24.47,0.4349,76.05,89.2,16-QAM,61
700,URLLC,83,Delay-Crit GBR,19,Smart Grid,Drone,8.139,8.409454341523939e-06,1.858787,1.437171,20,-74.39,22.49,0.4734,75.98,17.48,16-QAM,64
701,URLLC,82,Delay-Crit GBR,20,Remote Surgery,V2X OBU,8.1767,1.0704012806550092e-05,1.95059,1.68016,20,-75.61,24.75,0.683,70.12,110.56,16-QAM,58
702,URLLC,85,Delay-Crit GBR,21,Smart Grid,V2X OBU,7.7542,1.0102508800616813e-05,2.019788,1.196628,10,-76.24,22.46,0.365,78.1,40.49,16-QAM,63
703,URLLC,80,Delay-Crit GBR,23,Industrial Automation,Industrial Robot,8.0014,9.722212201036867e-06,2.034666,1.08737,10,-73.52,25.88,0.7099,78.05,10.56,16-QAM,66
704,URLLC,82,Delay-Crit GBR,18,Remote Surgery,V2X OBU,8.0337,1.4935915119547863e-05,2.076121,1.084122,20,-73.31,23.07,0.4524,75.89,7.62,16-QAM,62
705,URLLC,82,Delay-Crit GBR,16,Remote Surgery,Industrial Robot,8.6632,1.6985542923634955e-05,2.113088,1.798529,20,-73.33,24.95,0.5826,69.53,32.2,16-QAM,56
706,URLLC,85,Delay-Crit GBR,19,Drone Navigation,Autonomous Vehicle,8.7353,1.4092920404673882e-05,2.082164,1.851699,10,-76.8,22.28,0.838,73.49,58.76,16-QAM,59
707,URLLC,83,Delay-Crit GBR,20,Remote Surgery,V2X OBU,8.7075,1.2086495847311562e-05,2.042683,1.268528,50,-76.35,22.52,0.6765,77.96,46.76,16-QAM,66
708,URLLC,86,Delay-Crit GBR,21,Remote Surgery,Remote Surgery Unit,8.2148,1.2393913339387903e-05,2.165267,1.683291,10,-74.16,23.79,0.6177,71.75,35.53,16-QAM,60
709,URLLC,85,Delay-Crit GBR,18,V2X Control,Autonomous Vehicle,7.941,1.392136542836959e-05,1.967717,0.990874,20,-72.45,23.53,0.6338,76.81,104.48,16-QAM,62
710,URLLC,80,Delay-Crit GBR,15,Smart Grid,Remote Surgery Unit,8.2512,1.8477166723761193e-05,1.931061,1.111234,50,-78.21,22.62,0.7778,73.24,68.28,16-QAM,59
711,URLLC,86,Delay-Crit GBR,21,Smart Grid,Remote Surgery Unit,8.2284,1.2764128965854097e-05,1.940376,1.505169,50,-76.75,22.5,0.39,75.03,64.07,16-QAM,64
712,URLLC,83,Delay-Crit GBR,23,Smart Grid,Industrial Robot,8.9929,1.4172086229532255e-05,2.005718,1.055719,50,-72.04,23.6,0.6558,71.49,98.82,16-QAM,60
713,URLLC,84,Delay-Crit GBR,24,Remote Surgery,Drone,8.8769,1.600572226697569e-05,2.104553,1.446678,50,-71.85,23.47,0.5151,72.83,68.42,16-QAM,60
714,URLLC,80,Delay-Crit GBR,19,Industrial Automation,V2X OBU,8.8586,1.3079817830652436e-05,2.242767,1.715792,20,-74.89,21.09,0.2731,73.74,1.03,16-QAM,61
715,URLLC,84,Delay-Crit GBR,16,Smart Grid,Remote Surgery Unit,8.4081,1.1851919685403145e-05,2.214214,1.785505,50,-70.73,23.43,0.326,69.04,23.79,16-QAM,58
716,URLLC,83,Delay-Crit GBR,20,Remote Surgery,V2X OBU,8.6983,8.600179668175254e-06,2.195048,1.495983,10,-76.06,23.18,0.4588,72.98,102.91,16-QAM,62
717,URLLC,83,Delay-Crit GBR,23,Remote Surgery,Remote Surgery Unit,8.3681,7.985371504990513e-06,2.207875,1.660573,10,-75.81,22.14,0.582,63.97,55.15,16-QAM,54
718,URLLC,80,Delay-Crit GBR,23,Smart Grid,Autonomous Vehicle,8.5358,8.562236854217597e-06,2.151799,1.540323,10,-72.44,24.35,0.7828,70.12,95.15,16-QAM,60
719,URLLC,85,Delay-Crit GBR,20,Remote Surgery,Industrial Robot,8.7645,1.170054700997768e-05,2.055186,1.070592,20,-72.1,23.27,0.7483,73.45,68.77,16-QAM,60
720,URLLC,86,Delay-Crit GBR,23,Industrial Automation,Industrial Robot,8.7536,1.5665009502089138e-05,2.054685,1.637834,50,-72.46,25.99,0.6017,75.08,79.33,16-QAM,61
721,URLLC,86,Delay-Crit GBR,17,Smart Grid,Industrial Robot,9.2016,1.2279905451921821e-05,2.117385,1.204675,10,-76.34,22.66,0.3236,73.05,25.62,16-QAM,59
722,URLLC,84,Delay-Crit GBR,15,Remote Surgery,V2X OBU,8.8733,1.567185318961043e-05,2.096547,1.074946,10,-73.08,24.97,0.4438,67.38,97.28,16-QAM,57
723,URLLC,86,Delay-Crit GBR,16,Drone Navigation,Industrial Robot,9.281,1.0369511358655745e-05,2.128035,1.448058,10,-73.24,23.35,0.5167,74.57,18.43,16-QAM,63
724,URLLC,85,Delay-Crit GBR,18,Smart Grid,Autonomous Vehicle,8.7545,9.26985419435849e-06,1.983589,1.678622,50,-73.0,26.08,0.6436,67.99,4.95,16-QAM,57
725,URLLC,83,Delay-Crit GBR,17,Industrial Automation,Drone,8.9347,8.848697450816709e-06,2.002295,1.121949,10,-71.74,21.23,0.3086,73.19,68.25,16-QAM,61
726,URLLC,84,Delay-Crit GBR,16,Remote Surgery,Autonomous Vehicle,8.7934,9.405826769833087e-06,1.986483,1.003458,50,-74.4,22.46,0.5902,67.97,75.16,16-QAM,55
727,URLLC,80,Delay-Crit GBR,22,V2X Control,Autonomous Vehicle,8.5258,9.662959650653275e-06,1.907579,1.037707,50,-73.92,21.71,0.7938,68.91,91.54,16-QAM,56
728,URLLC,85,Delay-Crit GBR,23,Industrial Automation,Industrial Robot,8.0425,1.0378935859632743e-05,1.985332,1.28146,50,-73.19,23.05,0.6384,68.32,43.63,16-QAM,55
729,URLLC,84,Delay-Crit GBR,15,V2X Control,Industrial Robot,8.0615,9.990285387344278e-06,2.140436,1.566946,20,-72.65,21.16,0.6916,71.56,115.87,16-QAM,61
730,URLLC,82,Delay-Crit GBR,23,V2X Control,Industrial Robot,8.0547,1.1923277242594951e-05,2.207964,1.274447,20,-74.49,20.66,0.626,70.52,9.34,16-QAM,58
731,URLLC,86,Delay-Crit GBR,21,Drone Navigation,Drone,8.1971,1.326096156404896e-05,2.269997,1.86318,50,-72.66,19.54,0.3645,72.59,32.5,16-QAM,60
732,URLLC,83,Delay-Crit GBR,16,Remote Surgery,Drone,8.4587,1.2153489346104315e-05,2.296964,1.840601,50,-70.99,19.61,0.3192,70.98,105.17,16-QAM,60
733,URLLC,83,Delay-Crit GBR,22,V2X Control,Drone,8.2197,1.3865270977433917e-05,2.314754,1.801678,20,-74.33,24.34,0.7239,66.45,108.45,16-QAM,56
734,URLLC,84,Delay-Crit GBR,23,Drone Navigation,Industrial Robot,8.7696,1.951514513598972e-05,2.146239,1.49161,20,-74.69,22.14,0.69,71.8,17.71,16-QAM,59
735,URLLC,85,Delay-Crit GBR,15,Smart Grid,Remote Surgery Unit,8.5407,1.5909865012110622e-05,2.128152,1.374971,50,-71.2,21.58,0.6,65.66,17.66,16-QAM,55
736,URLLC,82,Delay-Crit GBR,20,Smart Grid,Industrial Robot,8.6879,2.0487710878521923e-05,2.160298,1.4047,20,-69.8,22.18,0.3757,68.26,113.57,16-QAM,55
737,URLLC,82,Delay-Crit GBR,22,Industrial Automation,Industrial Robot,8.6687,1.688247825545722e-05,2.189086,1.535049,10,-72.69,22.23,0.6262,69.79,105.63,16-QAM,56
738,URLLC,83,Delay-Crit GBR,23,Smart Grid,Drone,8.5714,2.055748261303557e-05,2.268822,1.204576,50,-75.48,21.6,0.2759,69.56,47.18,16-QAM,58
739,URLLC,84,Delay-Crit GBR,17,Drone Navigation,Remote Surgery Unit,8.5451,1.705056049007375e-05,2.163518,1.672231,50,-72.78,25.82,0.3274,65.88,5.85,16-QAM,53
740,URLLC,80,Delay-Crit GBR,15,Smart Grid,Remote Surgery Unit,8.2874,1.841547878707433e-05,2.196699,1.407212,20,-73.06,24.63,0.4296,74.9,39.73,16-QAM,63
741,URLLC,86,Delay-Crit GBR,24,Industrial Automation,Drone,8.2393,1.7690157588058686e-05,2.099178,1.238312,10,-76.76,24.81,0.5031,75.7,19.45,16-QAM,63
742,URLLC,84,Delay-Crit GBR,24,Industrial Automation,V2X OBU,7.9417,1.1890037383379934e-05,2.079969,1.271549,20,-77.65,22.52,0.3053,77.46,78.83,16-QAM,64
743,URLLC,84,Delay-Crit GBR,23,Drone Navigation,Remote Surgery Unit,7.9108,1.6573163829239866e-05,2.07454,1.186881,10,-75.51,23.01,0.3037,74.11,45.79,16-QAM,62
744,URLLC,85,Delay-Crit GBR,19,V2X Control,Autonomous Vehicle,7.8896,1.3226368351218046e-05,2.13892,1.840813,10,-72.57,22.08,0.6376,69.43,28.47,16-QAM,57
745,URLLC,84,Delay-Crit GBR,23,V2X Control,Drone,8.2395,1.0122779921738887e-05,2.184461,1.239933,50,-76.6,21.8,0.5758,69.32,45.55,16-QAM,58
746,URLLC,84,Delay-Crit GBR,22,Drone Navigation,Autonomous Vehicle,8.1888,8.984806266702937e-06,2.175948,1.856455,10,-75.2,23.12,0.5516,69.09,45.98,16-QAM,58
747,URLLC,85,Delay-Crit GBR,24,Remote Surgery,Industrial Robot,8.1464,1.4507328651820343e-05,1.997894,1.45626,50,-74.73,23.34,0.5024,76.38,78.4,16-QAM,64
748,URLLC,80,Delay-Crit GBR,22,Smart Grid,Remote Surgery Unit,8.2727,1.1012853671794279e-05,2.040909,1.72861,10,-71.82,24.79,0.8137,70.0,54.46,16-QAM,58
